bestfoodyn,etc,foodCost,foodMaterial,foodNm,lsttmAltrDttm,premiumyn,recommendyn,routeCd,routeNm,seasonMenu,seq,stdRestCd,stdRestNm,svarAddr
N,,7000,,비빔냉면,2024-05-07,N,N,250,"논산천안선,호남선",s,1729,460,정안알밤(논산)휴게소,충남 공주시 정안면논산천안고속도로 57
N,,7500,,판모밀왕새우튀김셋트,2024-05-07,N,Y,250,"논산천안선,호남선",s,2161,460,정안알밤(논산)휴게소,충남 공주시 정안면논산천안고속도로 57
N,,7500,,고소한 생선가스,2024-05-07,N,N,250,"논산천안선,호남선",4,2963,460,정안알밤(논산)휴게소,충남 공주시 정안면논산천안고속도로 57
N,,7000,,올갱이아욱해장국,2024-05-07,N,Y,250,"논산천안선,호남선",w,2964,460,정안알밤(논산)휴게소,충남 공주시 정안면논산천안고속도로 57
Y,,10000,,청주본가 왕갈비탕,2024-05-07,N,Y,250,"논산천안선,호남선",4,1568,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,14000,,특왕갈비탕,2024-05-07,N,N,250,"논산천안선,호남선",4,1569,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,10000,,통낙지덮밥,2024-05-07,N,N,250,"논산천안선,호남선",4,1570,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,9000,,낙지돌솥비빔밥,2024-05-07,N,N,250,"논산천안선,호남선",4,1571,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,8000,,제육덮밥,2024-05-07,N,N,250,"논산천안선,호남선",4,1572,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,7000,,야채비빔밥,2024-05-07,N,N,250,"논산천안선,호남선",4,1573,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,9000,,안동간고등어정식,2024-05-07,N,N,250,"논산천안선,호남선",4,1574,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,8000,,버섯육개장,2024-05-07,N,N,250,"논산천안선,호남선",4,1576,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,7500,,해물순두부,2024-05-07,N,N,250,"논산천안선,호남선",4,1577,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,7000,,버섯된장찌개,2024-05-07,N,N,250,"논산천안선,호남선",4,1578,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,3500,,충무김밥,2024-05-07,N,N,250,"논산천안선,호남선",4,1579,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,3500,,야채김밥,2024-05-07,N,N,250,"논산천안선,호남선",4,1580,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,8500,,유부초밥부산어묵우동,2024-05-07,N,N,250,"논산천안선,호남선",4,1581,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,8000,,유부초밥튀김우동,2024-05-07,N,N,250,"논산천안선,호남선",4,1582,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,7500,,유부초밥 유부우동,2024-05-07,N,N,250,"논산천안선,호남선",4,1583,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,6500,,왕새우튀김우동,2024-05-07,N,N,250,"논산천안선,호남선",4,1584,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,6000,,부산어묵우동,2024-05-07,N,N,250,"논산천안선,호남선",4,1585,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,5500,,야채튀김우동,2024-05-07,N,N,250,"논산천안선,호남선",4,1586,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,5000,,유부우동,2024-05-07,N,N,250,"논산천안선,호남선",4,1587,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,7500,,유부초밥치즈라면,2024-05-07,N,N,250,"논산천안선,호남선",4,1588,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,7000,,유부초밥떡라면,2024-05-07,N,N,250,"논산천안선,호남선",4,1589,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,4500,,치즈라면,2024-05-07,N,N,250,"논산천안선,호남선",4,1591,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,4500,,떡만두라면,2024-05-07,N,N,250,"논산천안선,호남선",4,1592,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,4000,,떡라면,2024-05-07,N,N,250,"논산천안선,호남선",4,1593,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,10500,,돈까스우동정식,2024-05-07,N,N,250,"논산천안선,호남선",4,1594,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,9500,,돈까스카레덮밥,2024-05-07,N,N,250,"논산천안선,호남선",4,1595,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,8500,,생안심돈까스,2024-05-07,N,N,250,"논산천안선,호남선",4,1596,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
Y,,8500,,생생등심돈까스,2024-05-07,N,Y,250,"논산천안선,호남선",4,1597,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,8500,,옛날생돈까스,2024-05-07,N,N,250,"논산천안선,호남선",4,1598,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,6000,,중화짜장,2024-05-07,N,N,250,"논산천안선,호남선",4,1599,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,10500,,돈까스비빔냉면,2024-05-07,N,N,250,"논산천안선,호남선",4,1600,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,10000,,돈까스물냉면,2024-05-07,N,N,250,"논산천안선,호남선",4,1601,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,7500,,봉평메밀비빔냉면,2024-05-07,N,N,250,"논산천안선,호남선",4,1602,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,7000,,봉평메밀물냉면,2024-05-07,N,Y,250,"논산천안선,호남선",4,1603,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,7000,,중화짬뽕,2024-05-07,N,N,250,"논산천안선,호남선",4,2583,461,이인(천안)휴게소,충남 공주시 이인면논산천안고속도로 32
N,,14000,,특왕갈비탕,2024-05-07,N,N,250,"논산천안선,호남선",4,1542,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
Y,,10000,,청주본가 왕갈비탕,2024-05-07,Y,Y,250,"논산천안선,호남선",4,1543,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,10000,,통낙지덮밥,2024-05-07,Y,Y,250,"논산천안선,호남선",4,1544,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,9000,,낙지돌솥비빔밥,2024-05-07,N,N,250,"논산천안선,호남선",4,1545,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,9000,,안동간고등어정식,2024-05-07,Y,Y,250,"논산천안선,호남선",4,1546,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,8000,,제육덮밥,2024-05-07,N,N,250,"논산천안선,호남선",4,1547,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,8000,,버섯육개장,2024-05-07,N,N,250,"논산천안선,호남선",4,1548,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,7500,,해물순두부,2024-05-07,N,N,250,"논산천안선,호남선",4,1549,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,7000,,버섯된장찌개,2024-05-07,N,N,250,"논산천안선,호남선",4,1550,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,7000,,야채비빔밥,2024-05-07,N,N,250,"논산천안선,호남선",4,1551,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,4500,,치즈라면,2024-05-07,N,N,250,"논산천안선,호남선",4,1552,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,4000,,떡라면,2024-05-07,N,N,250,"논산천안선,호남선",4,1553,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,8500,,생생안심돈가스,2024-05-07,N,N,250,"논산천안선,호남선",4,1554,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,8500,,옛날생돈까스,2024-05-07,N,N,250,"논산천안선,호남선",4,1556,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
Y,,8500,,생생등심돈까스,2024-05-07,Y,Y,250,"논산천안선,호남선",4,1557,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,10500,,돈까스우동정식,2024-05-07,N,N,250,"논산천안선,호남선",4,1558,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,10500,,돈까스비빔냉면,2024-05-07,N,N,250,"논산천안선,호남선",4,1559,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,10000,,돈까스물냉면,2024-05-07,N,N,250,"논산천안선,호남선",4,1560,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,7500,,봉평메밀비빔냉면,2024-05-07,N,N,250,"논산천안선,호남선",4,1561,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,7000,,봉평메밀물냉면,2024-05-07,Y,Y,250,"논산천안선,호남선",4,1562,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,6500,,왕새우튀김우동,2024-05-07,N,N,250,"논산천안선,호남선",4,1563,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,6000,,부산어묵우동,2024-05-07,N,N,250,"논산천안선,호남선",4,1564,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,5500,,야채튀김우동,2024-05-07,N,N,250,"논산천안선,호남선",4,1565,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,5000,,유부우동,2024-05-07,N,N,250,"논산천안선,호남선",4,1566,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,6000,,중화짜장,2024-05-07,N,N,250,"논산천안선,호남선",4,1567,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,7500,,유부초밥치즈라면,2024-05-07,N,N,250,"논산천안선,호남선",4,1605,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,7000,,유부초밥떡라면,2024-05-07,N,N,250,"논산천안선,호남선",4,1607,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,4500,,떡만두라면,2024-05-07,N,N,250,"논산천안선,호남선",4,1608,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,3500,,충무김밥,2024-05-07,N,N,250,"논산천안선,호남선",4,1611,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,3500,,야채김밥,2024-05-07,N,N,250,"논산천안선,호남선",4,1612,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,4000,,모듬김밥,2024-05-07,N,N,250,"논산천안선,호남선",4,1613,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,8500,,유부초밥부산어묵우동,2024-05-07,N,N,250,"논산천안선,호남선",4,1614,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,8000,,유부초밥야채튀김우동,2024-05-07,N,N,250,"논산천안선,호남선",4,1615,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,7500,,유부초밥 유부우동,2024-05-07,N,N,250,"논산천안선,호남선",4,1616,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
N,,7000,,중화짬뽕,2024-05-07,N,N,250,"논산천안선,호남선",4,2584,462,탄천(논산)휴게소,충남 공주시 탄천면장선리 151-6
Y,"건강에 좋고 맛도 좋고 한식 최고메뉴 
전국 판매 1위 덕평소고기국밥과 동일한 메뉴입니다.",7000,"소고기, 무우 등 한식재료",소고기국밥,2024-05-07,N,N,1000,수도권제1순환선,4,1523,469,양주(일산)휴게소,경기 양주시 장흥면서울외곽순환고속도로 58
N,"두툼한 양질의 등심과 
향긋하고 톡쏘는 소스의 환상의 앙상블
최고의 맛을 자랑합니다.",8000,돼지고기 등심,등심돈까스,2024-05-07,Y,N,1000,수도권제1순환선,4,1524,469,양주(일산)휴게소,경기 양주시 장흥면서울외곽순환고속도로 58
N,"최고의 맛과 정성이 가득담긴
특별한 날 최적의 공간에서
신선하고 깨끗한 식재료로 만든 
색다른 요리를 맛보세요~~",7500,,오색비빔밥,2024-05-07,Y,N,1000,수도권제1순환선,4,1525,469,양주(일산)휴게소,경기 양주시 장흥면서울외곽순환고속도로 58
N,"맛도 좋고 건강에도 좋은 
한식 최고의 된장찌개
요리사가 직접 조리한 영양만점
한식메뉴를 즐겨보아요.",6500,,해물된장찌개,2024-05-07,N,Y,1000,수도권제1순환선,4,1526,469,양주(일산)휴게소,경기 양주시 장흥면서울외곽순환고속도로 58
N,"계절메뉴(하절기)로
냉면 냉면 즐겨보아요
시원한 육수와 함께 
더위도 날려버리세요.",7000,,"냉면(비빔,물냉면)",2024-05-07,N,Y,1000,수도권제1순환선,4,1527,469,양주(일산)휴게소,경기 양주시 장흥면서울외곽순환고속도로 58
N,"남녀노소 누구나 좋아하는 얼큰하고 진한 국물
탱글탱글한 면요리
특제 해물라면으로 고고씽",5000,,해물라면,2024-05-07,Y,Y,1000,수도권제1순환선,4,1528,469,양주(일산)휴게소,경기 양주시 장흥면서울외곽순환고속도로 58
N,"휴게소 최고의 인기메뉴 중 하나
어묵과 국물의 조화
기가 막히네요. 일단 한번 드셔보세요~",5500,,꼬치어묵우동,2024-05-07,Y,Y,1000,수도권제1순환선,4,1535,469,양주(일산)휴게소,경기 양주시 장흥면서울외곽순환고속도로 58
N,,8000,,설렁탕,2024-05-07,N,N,1000,수도권제1순환선,4,4724,469,양주(일산)휴게소,경기 양주시 장흥면서울외곽순환고속도로 58
Y,"바삭바삭 달콤한 호두과자
식은후에도 바삭합니다",3000,,호두과자,2024-05-07,Y,N,1000,수도권제1순환선,4,4725,469,양주(일산)휴게소,경기 양주시 장흥면서울외곽순환고속도로 58
N,"떡과 소세지의 환상적인 만남
이영자도 좋아하는 어마무시한 맛",3500,,소떡소떡,2024-05-07,N,Y,1000,수도권제1순환선,4,4726,469,양주(일산)휴게소,경기 양주시 장흥면서울외곽순환고속도로 58
N,통통 포실포실 맛있는 감자,4000,,통감자,2024-05-07,N,N,1000,수도권제1순환선,4,4727,469,양주(일산)휴게소,경기 양주시 장흥면서울외곽순환고속도로 58
N,,5000,,오징어구이,2024-05-07,N,N,1000,수도권제1순환선,4,4728,469,양주(일산)휴게소,경기 양주시 장흥면서울외곽순환고속도로 58
N,매콤달콤 그 누구도 피해갈수 없는 맛,3500,,떡볶이,2024-05-07,N,N,1000,수도권제1순환선,4,4729,469,양주(일산)휴게소,경기 양주시 장흥면서울외곽순환고속도로 58
Y,청도에서 자란 한우를 듬뿍 넣어 더욱 깊은 맛을 자랑하는 청도새마을휴게소 특별메뉴!,10000,"한우국밥육수, 양지, 무, 콩나물, 대파",한우국밥,2024-05-07,Y,Y,550,중앙선,4,1675,477,청도새마을(대구)휴게소,경북 청도군 청도읍거연리 288
N,두툼한 고기의 씹는 맛이 일품인 일식수제돈까스,8500,"돈까스, 밥, 샐러드",일식수제돈까스,2024-05-07,N,N,550,중앙선,4,1682,477,청도새마을(대구)휴게소,경북 청도군 청도읍거연리 288
N,돼지고기와 김치를 듬뿍넣어  보글보글 끓여낸 김치찌개,7000,"김치, 육수, 돼지고기, 두부, 버섯, 양파, 배추, 대파",돼지고기김치찌개,2024-05-07,N,N,550,중앙선,4,1759,477,청도새마을(대구)휴게소,경북 청도군 청도읍거연리 288
N,찐한 국물맛과 쫄깃한 면발에 고소한 맛이 살아있는 어묵이 올라가 있어 풍부한 식감을 느낄 수 있는 꼬치어묵우동,5000,"우동면, 우동육수, 꼬치어묵, 쑥갓, 김가루",꼬치어묵우동,2024-05-07,N,N,550,중앙선,4,1760,477,청도새마을(대구)휴게소,경북 청도군 청도읍거연리 288
N,무더운 여름을 시원하게 날려줄 저칼로리 영양식 모듬쟁반냉모밀,7500,"메밀면, 육수, 양배추, 유부, 오이, 쑥갓, 무오로시, 와사비, 토마토 1조각",모듬쟁반 냉모밀,2024-05-07,N,Y,550,중앙선,s,1761,477,청도새마을(대구)휴게소,경북 청도군 청도읍거연리 288
N,돈까스와 함께 즐기는 든든한 오므라이스,8500,"돈까스, 볶음밥, 계란, 샐러드, 토마토 2조각",돈가스오므라이스,2024-05-07,Y,N,550,중앙선,4,1762,477,청도새마을(대구)휴게소,경북 청도군 청도읍거연리 288
